2026-02-03 00:12:44.210 [warning] Running on the desktop; workspaceId=a4c1b0650f9941215db75eefa4ec0198; storageUri=vscode-userdata:/home/david/.config/Code/User/globalStorage/ms-vscode.remote-repositories
2026-02-03 00:12:44.230 [info] [ GHPR] Not currently installed or enabled; waiting...
2026-02-03 00:12:44.230 [info] [ VSCodeEdu ] Not currently installed or enabled; waiting...
2026-02-03 00:13:56.357 [warning] Running on the desktop; workspaceId=621e069c2f8c2fef901ab98cfb7864aa; storageUri=vscode-userdata:/home/david/.config/Code/User/globalStorage/ms-vscode.remote-repositories
2026-02-03 00:13:56.370 [info] [ GHPR] Not currently installed or enabled; waiting...
2026-02-03 00:13:56.370 [info] [ VSCodeEdu ] Not currently installed or enabled; waiting...
2026-02-03 00:13:56.380 [info] [    2] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:13:58.147 [info] [   88] fs.stat(vscode-vfs://github/DACDParis/dotfiles/pom.xml)
2026-02-03 00:13:58.147 [info] [   88] fs.stat(vscode-vfs://github/DACDParis/dotfiles/pom.xml) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.150 [info] [   89] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/build.gradle)
2026-02-03 00:13:58.150 [info] [   89] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/build.gradle) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.150 [info] [   90] fs.stat(vscode-vfs://github/DACDParis/dotfiles/build.gradle)
2026-02-03 00:13:58.150 [info] [   90] fs.stat(vscode-vfs://github/DACDParis/dotfiles/build.gradle) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.152 [info] [   91] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/.github-pull-request.rec)
2026-02-03 00:13:58.152 [info] [   91] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/.github-pull-request.rec) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.153 [info] [   92] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/.github-pull-request.rec)
2026-02-03 00:13:58.153 [info] [   92] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/.github-pull-request.rec) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.164 [info] [   93] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/pyproject.toml)
2026-02-03 00:13:58.165 [info] [   93] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/pyproject.toml) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.165 [info] [   94] fs.stat(vscode-vfs://github/DACDParis/dotfiles/pyproject.toml)
2026-02-03 00:13:58.165 [info] [   94] fs.stat(vscode-vfs://github/DACDParis/dotfiles/pyproject.toml) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.172 [info] [   95] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.pep8)
2026-02-03 00:13:58.173 [info] [   95] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.pep8) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.173 [info] [   96] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.pep8)
2026-02-03 00:13:58.173 [info] [   96] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.pep8) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.177 [info] [   97] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/setup.cfg)
2026-02-03 00:13:58.177 [info] [   97] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/setup.cfg) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.178 [info] [   98] fs.stat(vscode-vfs://github/DACDParis/dotfiles/setup.cfg)
2026-02-03 00:13:58.178 [info] [   98] fs.stat(vscode-vfs://github/DACDParis/dotfiles/setup.cfg) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.179 [info] [   99] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/tox.ini)
2026-02-03 00:13:58.179 [info] [   99] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/tox.ini) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.179 [info] [  100] fs.stat(vscode-vfs://github/DACDParis/dotfiles/tox.ini)
2026-02-03 00:13:58.179 [info] [  100] fs.stat(vscode-vfs://github/DACDParis/dotfiles/tox.ini) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.180 [info] [  101] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.pylintrc)
2026-02-03 00:13:58.180 [info] [  101] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.pylintrc) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.180 [info] [  102] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.pylintrc)
2026-02-03 00:13:58.180 [info] [  102] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.pylintrc) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.183 [info] [  103] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/pylintrc)
2026-02-03 00:13:58.183 [info] [  103] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/pylintrc) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.183 [info] [  104] fs.stat(vscode-vfs://github/DACDParis/dotfiles/pylintrc)
2026-02-03 00:13:58.183 [info] [  104] fs.stat(vscode-vfs://github/DACDParis/dotfiles/pylintrc) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.184 [info] [  105] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.git/config)
2026-02-03 00:13:58.185 [info] [  105] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.git/config) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.185 [info] [  106] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.git/config)
2026-02-03 00:13:58.185 [info] [  106] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.git/config) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.185 [info] [  107] fs.stat(vscode-vfs://github/DACDParis/dotfiles/node_modules)
2026-02-03 00:13:58.185 [info] [  107] fs.stat(vscode-vfs://github/DACDParis/dotfiles/node_modules) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.186 [info] [  108] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.mypy.ini)
2026-02-03 00:13:58.186 [info] [  108] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.mypy.ini) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.186 [info] [  109] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.mypy.ini)
2026-02-03 00:13:58.186 [info] [  109] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.mypy.ini) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.186 [info] [  110] fs.stat(vscode-vfs://github/DACDParis/dotfiles)
2026-02-03 00:13:58.187 [info] [  110] fs.stat(vscode-vfs://github/DACDParis/dotfiles) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.187 [info] [  111] fs.stat(vscode-vfs://github/DACDParis/dotfiles/pom.xml)
2026-02-03 00:13:58.187 [info] [  111] fs.stat(vscode-vfs://github/DACDParis/dotfiles/pom.xml) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.187 [info] [  112] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.flake8)
2026-02-03 00:13:58.188 [info] [  112] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.flake8) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.188 [info] [  113] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.flake8)
2026-02-03 00:13:58.188 [info] [  113] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.flake8) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.188 [info] [  114] fs.readDirectory(vscode-vfs://github/DACDParis/dotfiles)
2026-02-03 00:13:58.188 [info] [  114] fs.readDirectory(vscode-vfs://github/DACDParis/dotfiles) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.189 [info] [  115] fs.stat(vscode-vfs://github/DACDParis/dotfiles/app/src/main/AndroidManifest.xml)
2026-02-03 00:13:58.189 [info] [  115] fs.stat(vscode-vfs://github/DACDParis/dotfiles/app/src/main/AndroidManifest.xml) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.371 [info] [   23] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.gitignore) took 351 ms (Provider query took 351 ms)
2026-02-03 00:13:58.379 [info] [  116] fs.stat(vscode-vfs://github/DACDParis/dotfiles/README.md)
2026-02-03 00:13:58.380 [info] [  116] fs.stat(vscode-vfs://github/DACDParis/dotfiles/README.md) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.380 [info] [  117] fs.stat(vscode-vfs://github/DACDParis/dotfiles/LICENSE)
2026-02-03 00:13:58.381 [info] [  117] fs.stat(vscode-vfs://github/DACDParis/dotfiles/LICENSE) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.381 [info] [  118] fs.stat(vscode-vfs://github/DACDParis/dotfiles/Kasts)
2026-02-03 00:13:58.381 [info] [  118] fs.stat(vscode-vfs://github/DACDParis/dotfiles/Kasts) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.381 [info] [  119] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.gitignore)
2026-02-03 00:13:58.381 [info] [  119] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.gitignore) took 0 ms (Provider query took 0 ms)
2026-02-03 00:13:58.382 [info] [  120] fs.stat(vscode-vfs://github/DACDParis/dotfiles/Linux)
2026-02-03 00:13:58.382 [info] [  120] fs.stat(vscode-vfs://github/DACDParis/dotfiles/Linux) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.812 [info] [  121] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:00.813 [info] [  121] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 1 ms (Provider query took 0 ms)
2026-02-03 00:14:00.813 [info] [  122] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:00.813 [info] [  122] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.813 [info] [  123] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:00.814 [info] [  123] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.814 [info] [  124] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:00.814 [info] [  124] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.815 [info] [  125] fs.stat(vscode-vfs://github/DACDParis/dotfiles)
2026-02-03 00:14:00.815 [info] [  125] fs.stat(vscode-vfs://github/DACDParis/dotfiles) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.815 [info] [  126] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.github/agents)
2026-02-03 00:14:00.815 [info] [  126] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.github/agents) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.816 [info] [  127] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:00.816 [info] [  127] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.816 [info] [  128] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:00.817 [info] [  128] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.817 [info] [  129] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:00.817 [info] [  129] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.817 [info] [  130] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:00.817 [info] [  130] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.943 [info] [  131] fs.stat(vscode-vfs://github/DACDParis/dotfiles/Cargo.toml)
2026-02-03 00:14:00.944 [info] [  131] fs.stat(vscode-vfs://github/DACDParis/dotfiles/Cargo.toml) took 1 ms (Provider query took 1 ms)
2026-02-03 00:14:00.945 [info] [  132] fs.stat(vscode-vfs://github/DACDParis/dotfiles/rust-project.json)
2026-02-03 00:14:00.945 [info] [  132] fs.stat(vscode-vfs://github/DACDParis/dotfiles/rust-project.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.945 [info] [  133] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.rust-project.json)
2026-02-03 00:14:00.945 [info] [  133] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.rust-project.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.946 [info] [  134] fs.readDirectory(vscode-vfs://github/DACDParis/dotfiles)
2026-02-03 00:14:00.946 [info] [  134] fs.readDirectory(vscode-vfs://github/DACDParis/dotfiles) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:00.946 [info] [  135] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.github/chatmodes)
2026-02-03 00:14:00.946 [info] [  135] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.github/chatmodes) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.799 [info] [  136] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:01.800 [info] [  136] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.800 [info] [  137] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:01.800 [info] [  137] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.800 [info] [  138] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:01.800 [info] [  138] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.800 [info] [  139] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:01.801 [info] [  139] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.801 [info] [  140] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:01.801 [info] [  140] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.801 [info] [  141] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:01.801 [info] [  141] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.801 [info] [  142] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:01.802 [info] [  142] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.802 [info] [  143] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:01.802 [info] [  143] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.938 [info] [  144] fs.stat(vscode-vfs://github/DACDParis/dotfiles)
2026-02-03 00:14:01.938 [info] [  144] fs.stat(vscode-vfs://github/DACDParis/dotfiles) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.938 [info] [  145] fs.stat(vscode-vfs://github/DACDParis/dotfiles)
2026-02-03 00:14:01.938 [info] [  145] fs.stat(vscode-vfs://github/DACDParis/dotfiles) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.965 [info] [  146] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:01.965 [info] [  146] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.966 [info] [  147] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:01.966 [info] [  147] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.966 [info] [  148] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:01.966 [info] [  148] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.966 [info] [  149] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:01.966 [info] [  149] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.966 [info] [  150] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:01.967 [info] [  150] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.967 [info] [  151] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:01.967 [info] [  151] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.967 [info] [  152] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:01.967 [info] [  152] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:01.967 [info] [  153] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:01.968 [info] [  153] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.081 [info] [  156] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:02.081 [info] [  156] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.081 [info] [  157] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:02.081 [info] [  157] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.082 [info] [  158] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:02.082 [info] [  158] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.082 [info] [  159] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:02.082 [info] [  159] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.082 [info] [  160] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:02.083 [info] [  160] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.083 [info] [  161] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:02.083 [info] [  161] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.086 [info] [  162] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:02.086 [info] [  162] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.086 [info] [  163] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:02.087 [info] [  163] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.203 [info] [  164] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:02.204 [info] [  164] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.204 [info] [  165] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:02.204 [info] [  165] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.204 [info] [  166] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:02.204 [info] [  166] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.205 [info] [  167] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:02.205 [info] [  167] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.227 [info] [  168] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:02.227 [info] [  168] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.228 [info] [  169] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:02.228 [info] [  169] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.228 [info] [  170] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:02.228 [info] [  170] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.228 [info] [  171] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:02.229 [info] [  171] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.720 [info] [  173] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:02.720 [info] [  173] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.720 [info] [  174] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:02.720 [info] [  174] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.720 [info] [  175] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:02.720 [info] [  175] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.721 [info] [  176] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:02.721 [info] [  176] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.721 [info] [  177] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:02.721 [info] [  177] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.721 [info] [  178] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:02.721 [info] [  178] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.722 [info] [  179] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:02.722 [info] [  179] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.722 [info] [  180] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:02.722 [info] [  180] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.734 [info] [  181] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:02.735 [info] [  181] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.735 [info] [  182] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json)
2026-02-03 00:14:02.735 [info] [  182] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/settings.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.735 [info] [  183] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:02.735 [info] [  183] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.736 [info] [  184] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json)
2026-02-03 00:14:02.736 [info] [  184] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/tasks.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.736 [info] [  185] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:02.736 [info] [  185] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.736 [info] [  186] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json)
2026-02-03 00:14:02.736 [info] [  186] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/launch.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.736 [info] [  187] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
2026-02-03 00:14:02.737 [info] [  187] fs.readFile(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json) took 0 ms (Provider query took 0 ms)
2026-02-03 00:14:02.737 [info] [  188] fs.stat(vscode-vfs://github/DACDParis/dotfiles/.vscode/mcp.json)
